date	Fire	Aspect	Species	Direction	frameID	height_header_note	height_header_A	height_header_B	height_header_C	height_header_D	height_header_E	height_10_note	height_10_A	height_10_B	height_10_C	height_10_D	height_10_E	height_9_note	height_9_A	height_9_B	height_9_C	height_9_D	height_9_E	height_8_note	height_8_A	height_8_B	height_8_C	height_8_D	height_8_E	height_7_note	height_7_A	height_7_B	height_7_C	height_7_D	height_7_E	height_6_note	height_6_A	height_6_B	height_6_C	height_6_D	height_6_E	height_5_note	height_5_A	height_5_B	height_5_C	height_5_D	height_5_E	height_4_note	height_4_A	height_4_B	height_4_C	height_4_D	height_4_E	height_3_note	height_3_A	height_3_B	height_3_C	height_3_D	height_3_E	height_2_note	height_2_A	height_2_B	height_2_C	height_2_D	height_2_E	height_1_note	height_1_A	height_1_B	height_1_C	height_1_D	height_1_E	basal_header_note	basal_header_A	basal_header_B	basal_header_C	basal_header_D	basal_header_E	basal_10_note	basal_10_A	basal_10_B	basal_10_C	basal_10_D	basal_10_E	basal_9_note	basal_9_A	basal_9_B	basal_9_C	basal_9_D	basal_9_E	basal_8_note	basal_8_A	basal_8_B	basal_8_C	basal_8_D	basal_8_E	basal_7_note	basal_7_A	basal_7_B	basal_7_C	basal_7_D	basal_7_E	basal_6_note	basal_6_A	basal_6_B	basal_6_C	basal_6_D	basal_6_E	basal_5_note	basal_5_A	basal_5_B	basal_5_C	basal_5_D	basal_5_E	basal_4_note	basal_4_A	basal_4_B	basal_4_C	basal_4_D	basal_4_E	basal_3_note	basal_3_A	basal_3_B	basal_3_C	basal_3_D	basal_3_E	basal_2_note	basal_2_A	basal_2_B	basal_2_C	basal_2_D	basal_2_E	basal_1_note	basal_1_A	basal_1_B	basal_1_C	basal_1_D	basal_1_E	Notes	_id	_uuid	_submission_time	_index
7/17/18	berry_huck	flat	pico	se	116																	18							14																													19							-999					-999																		75							77																													91														C1-C3 through D1-D3 B8-9 C8-9 hoof mark	12585939	3a58f9d2-d970-46b2-a6b8-d58646cba6a1	2018-07-17T23:46:54	402
7/30/18	berry_huck	flat	pico	se	116																	-999							18																											-999		-999												-999																									77																																												13115851	1fea97cd-bc14-40ef-b673-8f8c55aad230	2018-08-03T13:20:52	570
8/12/18	berry_huck	flat	pico	se	116																								17									-999																				20							-999					-999																									70																													96															13430016	5e6caceb-b9f7-44d0-8018-3ce943fbef73	2018-08-12T22:30:55	830
10/17/18	berry_huck	flat	pico	ne	116																								-999																							-999					-999							-999	-999																																																																										16529687	5934ea73-bd6c-4970-8ee3-ddbb43059299	2018-10-20T00:03:55	900
6/20/18	berry_huck	flat	pmse	center	74																																															26																																																																		79																					11546350	6e0535fd-4493-4bbf-9839-e14550e4c4fc	2018-06-20T21:50:28	107
7/4/18	berry_huck	flat	pmse	center	74																																															22																																																																		111																					12055556	590edd04-2040-4835-bbec-c3fe5c35ea5a	2018-07-04T19:53:35	254
7/17/18	berry_huck	flat	pmse	center	74																																															23																																																																		119																					12585948	24918e49-1106-4707-8e9e-31aba7b5ef20	2018-07-17T23:47:09	394
7/30/18	berry_huck	flat	pmse	center	74																																															21																																																																		80																					13115845	8aa839f0-77e2-42fb-996b-7ae95c58969f	2018-08-03T13:20:48	564
8/12/18	berry_huck	flat	pmse	center	74																																															21																																																																		70																					13430003	6af67528-9b2a-407b-bccc-37dffc0d3ded	2018-08-12T22:30:23	819
10/17/18	berry_huck	flat	pmse	center	74																																															-999																																																																																							16529680	332f350d-a1bc-4ca8-8569-25e295675730	2018-10-20T00:03:51	893
6/20/18	berry_huck	flat	pmse	ne	77															12																																			23																															89																																			85																		11546340	df79f06e-9284-4e79-97ac-b995e86b9ec8	2018-06-20T21:50:13	97
7/4/18	berry_huck	flat	pmse	ne	77															17																																																																		95																																																					12055555	d787386e-386a-4c71-8def-5509e8ab0f70	2018-07-04T19:53:31	253
7/17/18	berry_huck	flat	pmse	ne	77															18																																																																		79																																																				Plot destroyed	12585936	1fd9ec23-8425-4e3d-aee9-9b61a782af0b	2018-07-17T23:46:49	405
7/30/18	berry_huck	flat	pmse	ne	77																																																																																																																																					Nothing	13115857	b207df98-e114-4574-b693-29b7becc57ad	2018-08-03T13:20:56	576
8/12/18	berry_huck	flat	pmse	ne	77															-999																																																																																																																							13430012	9c172d98-1dfb-48a5-aebd-ccb4b5e276e9	2018-08-12T22:30:46	827
10/17/18	berry_huck	flat	pmse	nw	77																																																																																																																																						16529692	d1ab4a3e-42bb-4232-8d4e-1bc45414e222	2018-10-20T00:03:58	905
6/20/18	berry_huck	flat	pmse	se	117										28											25																		24						33	17													26																	104											94																		112						119	100													100									11546342	513f98cf-9725-46c1-b267-016012648885	2018-06-20T21:50:15	99
7/4/18	berry_huck	flat	pmse	se	117										31											24																		18						26	15													-999																	108											93																		95						105	90																						12055562	ad028d19-ca98-48c6-aaa2-814f4f44239f	2018-07-04T19:53:44	258
7/17/18	berry_huck	flat	pmse	se	117										22											21																		21						27	17													-999																	100											90																		105						118	97																					C2-3 and d2-3 hoofed	12585940	41e58810-8dc6-46e2-a6c0-ac4598f918aa	2018-07-17T23:46:55	401
7/30/18	berry_huck	flat	pmse	se	117										-999											14																		21						30	-999													-999																												64																		91						118																						D2 Hoof	13115852	c2419b6a-94aa-412f-b550-6e4e1584ed39	2018-08-03T13:20:53	571
8/12/18	berry_huck	flat	pmse	se	117										-999																													17						30	-999																																																											68						100																							13430017	b3387c88-537d-4ea9-bab9-8d04f176c2f5	2018-08-12T22:30:59	831
10/17/18	berry_huck	flat	pmse	ne	117																																													-999																																																																																									16529686	d37a7e09-08ca-49a2-94ac-5b517419e1e1	2018-10-20T00:03:54	899
6/20/18	berry_huck	flat	pmse	nw	1262																																																																																																																																					Nothing	11546349	4dc7b9a1-eab5-45b7-8582-5fbced238c01	2018-06-20T21:50:26	106
